client_id,age,region,months_with_bank,balance,transactions_last_month,mobile_app_logins,support_calls,has_credit,has_deposit,service_fee,churn
2681,28,Tbilisi,54,4998.63,87,14,7,1,0,5,0
2682,68,Batumi,102,8925.7,6,25,1,0,0,0,0
2683,32,Batumi,35,1352.94,89,17,3,1,0,0,0
2684,21,Other,98,9090.23,76,47,0,0,0,5,0
2685,38,Batumi,28,1344.48,53,8,4,0,0,0,0
2686,30,Rustavi,2,14388.53,7,0,5,1,0,0,1
2687,39,Kutaisi,94,10734.94,54,42,5,1,0,0,0
2688,36,Batumi,13,11822.4,68,8,4,0,0,5,0
2689,51,Batumi,41,10561.57,43,22,1,0,0,5,0
2690,31,Rustavi,80,8845.94,12,42,3,0,0,0,0
2691,21,Tbilisi,59,6748.69,92,44,2,1,0,5,0
2692,65,Tbilisi,69,12875.6,19,1,6,0,0,10,1
2693,70,Other,119,14352.54,77,13,6,0,0,0,0
2694,69,Rustavi,92,7485.54,31,37,0,1,0,10,0
2695,63,Kutaisi,53,13973.03,59,39,1,1,0,5,0
2696,44,Kutaisi,103,8749.99,49,17,6,0,0,15,0
2697,46,Rustavi,45,8075.76,26,15,7,0,0,0,0
2698,64,Kutaisi,20,6817.24,119,28,7,1,0,15,0
2699,45,Tbilisi,24,3139.32,24,43,3,0,1,5,0
2700,52,Kutaisi,61,55.79,51,10,5,1,0,5,0
2701,25,Kutaisi,91,3622.59,67,5,2,0,0,5,0
2702,33,Rustavi,94,7645.85,20,2,3,0,1,0,1
2703,59,Rustavi,58,5699.4,17,13,1,0,0,15,0
2704,53,Kutaisi,109,6727.28,38,1,7,0,1,5,1
2705,47,Batumi,27,14709.72,14,31,2,1,0,0,0
2706,35,Rustavi,26,5254.09,52,30,6,0,0,0,0
2707,19,Other,7,6782.74,37,10,2,0,0,0,0
2708,66,Other,42,2002.73,47,21,2,0,0,5,0
2709,30,Tbilisi,47,719.37,51,2,2,0,0,5,0
2710,21,Kutaisi,53,11631.14,87,49,7,0,0,5,0
2711,43,Batumi,59,8560.25,71,30,6,0,0,0,0
2712,42,Tbilisi,38,11410.57,27,32,3,0,1,5,0
2713,47,Kutaisi,69,2247.94,84,23,2,1,0,5,0
2714,28,Rustavi,87,8577.43,15,0,3,1,0,0,0
2715,24,Other,92,3804.64,117,43,2,0,0,0,0
2716,48,Batumi,98,3420.93,15,14,7,0,0,0,0
2717,61,Other,53,172.89,34,36,2,0,0,15,0
2718,27,Rustavi,15,1955.11,16,26,1,0,0,10,0
2719,56,Kutaisi,96,4639.02,72,37,3,1,0,15,0
2720,30,Rustavi,26,1753.18,98,47,5,0,0,0,0
2721,48,Rustavi,48,14787.88,51,26,7,0,1,10,0
2722,24,Other,95,4629.49,92,43,3,0,0,5,0
2723,73,Batumi,19,1954.86,102,11,7,0,0,5,0
2724,66,Rustavi,9,2986.23,81,2,4,0,0,0,1
2725,59,Other,64,8815.55,11,29,6,0,0,10,0
2726,59,Batumi,93,960.65,82,31,5,0,0,15,1
2727,73,Kutaisi,54,12936.51,47,22,1,1,0,0,0
2728,53,Kutaisi,51,14422.5,21,1,3,1,1,0,1
2729,37,Tbilisi,39,3701.21,119,6,1,1,0,5,0
2730,21,Other,4,6751.43,48,33,5,1,0,15,0
2731,71,Batumi,3,332.02,51,31,1,0,0,10,0
2732,24,Rustavi,64,9610.65,78,38,1,1,0,0,0
2733,71,Kutaisi,29,6208.89,0,31,0,0,0,5,0
2734,18,Batumi,116,4050.88,65,42,3,0,0,0,0
2735,61,Other,11,3102.56,63,42,1,1,0,10,0
2736,73,Tbilisi,97,9810.35,7,13,0,0,0,10,0
2737,62,Kutaisi,102,6243.26,85,2,0,1,0,5,0
2738,59,Batumi,58,2694.89,24,45,7,0,0,0,0
2739,64,Batumi,75,10336.64,65,31,2,1,0,15,0
2740,30,Batumi,27,8476.08,114,42,2,0,0,5,0
2741,72,Other,97,12880.08,72,35,6,0,0,15,1
2742,39,Other,21,1762.14,72,16,5,0,0,5,0
2743,71,Other,39,11785.0,76,47,3,1,0,10,0
2744,38,Rustavi,95,10102.75,69,2,2,0,0,10,1
2745,39,Batumi,102,1725.16,93,9,5,0,0,0,0
2746,45,Kutaisi,46,10422.31,78,46,3,0,1,15,0
2747,26,Other,66,6623.21,50,39,5,0,0,0,0
2748,43,Other,91,14174.77,52,17,6,0,1,10,0
2749,26,Batumi,36,2124.17,14,2,6,0,0,15,1
2750,32,Other,75,9642.5,49,38,0,1,0,0,0
2751,27,Rustavi,111,5729.7,70,9,0,0,0,5,0
2752,41,Rustavi,82,14352.22,74,8,3,0,0,5,0
2753,74,Other,65,4949.62,103,45,5,0,1,10,0
2754,59,Batumi,63,14432.79,37,45,5,0,0,10,1
2755,25,Batumi,99,13522.29,39,10,2,0,0,5,0
2756,41,Batumi,35,4055.75,65,32,2,1,0,10,0
2757,33,Tbilisi,31,12053.13,114,35,3,0,0,0,0
2758,66,Other,28,14934.06,111,25,4,0,0,0,0
2759,43,Batumi,103,3789.95,38,26,2,0,0,5,0
2760,44,Rustavi,1,6551.66,73,37,1,0,0,5,0
2761,54,Kutaisi,25,7802.71,107,21,2,0,1,0,0
2762,21,Kutaisi,43,4423.97,16,25,4,0,0,5,0
2763,67,Batumi,102,228.97,6,21,5,1,0,0,0
2764,41,Kutaisi,84,3301.94,117,4,0,0,0,10,0
2765,36,Kutaisi,67,4229.05,103,34,7,0,1,0,0
2766,53,Tbilisi,63,6654.0,38,1,7,0,0,5,0
2767,56,Rustavi,51,2566.54,67,34,0,0,0,5,0
2768,27,Rustavi,2,13098.82,34,8,5,1,1,15,0
2769,42,Tbilisi,82,10573.67,50,48,0,0,0,10,0
2770,35,Tbilisi,108,1278.01,46,17,2,1,0,10,0
2771,36,Kutaisi,64,9751.39,35,42,6,0,0,15,1
2772,53,Other,74,9804.85,63,11,0,0,1,5,0
2773,27,Kutaisi,69,14343.32,94,2,6,0,1,0,0
2774,50,Tbilisi,9,45.31,88,17,4,0,1,10,1
2775,72,Rustavi,2,3718.99,104,37,6,0,0,10,0
2776,67,Kutaisi,34,13916.87,12,6,4,0,0,5,0
2777,22,Other,60,13982.01,17,32,2,0,0,10,0
2778,64,Kutaisi,102,10808.8,20,5,5,0,1,10,0
2779,66,Batumi,61,11486.45,111,17,1,0,1,15,0
2780,52,Kutaisi,31,1372.24,64,44,2,0,0,15,0
2781,61,Tbilisi,10,7708.14,99,21,0,1,0,0,0
2782,51,Rustavi,114,3473.74,113,38,2,0,0,5,0
2783,50,Rustavi,76,2718.27,7,8,7,1,0,0,0
2784,72,Tbilisi,36,12154.55,115,34,7,0,0,0,0
2785,38,Batumi,118,2025.57,47,22,4,0,0,10,0
2786,34,Tbilisi,85,7029.77,84,11,2,0,0,0,0
2787,39,Kutaisi,49,14078.67,42,23,2,0,0,5,0
2788,65,Tbilisi,111,2787.48,115,49,1,0,1,5,0
2789,54,Tbilisi,70,14669.9,52,39,4,0,1,10,0
2790,32,Batumi,112,14914.32,116,8,3,0,1,0,0
2791,52,Kutaisi,49,8334.26,84,12,3,0,0,0,0
2792,45,Other,3,2552.14,26,39,4,1,0,5,0
2793,24,Other,74,4741.57,18,41,3,0,0,0,0
2794,49,Rustavi,5,6367.39,22,16,0,0,1,15,0
2795,28,Tbilisi,110,4639.86,114,6,3,0,0,10,0
2796,27,Rustavi,90,4209.53,49,16,7,1,0,5,0
2797,26,Batumi,61,14583.45,50,49,0,0,0,10,0
2798,31,Other,85,2300.47,42,23,4,0,1,0,0
2799,30,Tbilisi,109,10999.92,98,1,3,1,0,10,1
2800,74,Batumi,90,6.15,103,34,3,1,0,0,0
2801,42,Batumi,102,8942.74,115,27,5,0,0,10,1
2802,19,Tbilisi,108,13739.15,50,18,6,0,1,5,0
2803,52,Batumi,26,4319.01,105,32,0,1,0,0,0
2804,24,Tbilisi,72,2782.89,111,20,0,1,0,0,0
2805,38,Tbilisi,5,9775.2,68,9,2,0,0,5,0
2806,35,Kutaisi,15,10689.02,115,45,1,0,0,10,0
2807,20,Rustavi,16,10320.46,40,44,7,0,0,0,0
2808,59,Batumi,1,4789.75,71,8,3,0,0,5,0
2809,71,Batumi,16,3783.04,10,37,5,0,0,10,1
2810,56,Kutaisi,37,14338.78,79,5,1,0,1,5,0
2811,58,Kutaisi,3,13849.49,102,41,6,1,0,10,0
2812,66,Kutaisi,52,6859.75,110,34,6,1,0,0,0
2813,28,Other,47,12692.91,87,17,7,0,0,5,0
2814,56,Other,95,6784.85,84,18,5,0,0,15,0
2815,41,Other,13,6365.84,51,4,1,0,1,5,0
2816,63,Tbilisi,80,2351.44,22,24,7,0,0,5,0
2817,36,Batumi,55,6396.09,48,10,7,0,0,10,1
2818,21,Rustavi,107,8061.25,37,9,7,0,0,0,0
2819,43,Tbilisi,21,337.56,46,16,7,0,0,10,0
2820,55,Batumi,66,6661.7,71,35,3,0,0,15,0
2821,59,Batumi,54,11720.34,6,25,6,1,0,0,0
2822,49,Kutaisi,27,10200.69,65,30,7,0,1,10,0
2823,56,Kutaisi,38,9527.35,93,31,5,0,0,0,0
2824,62,Tbilisi,90,13643.33,76,20,0,1,0,5,0
2825,63,Kutaisi,58,270.48,61,17,2,0,0,10,0
2826,53,Batumi,62,8355.71,86,17,5,0,1,10,0
2827,57,Kutaisi,102,11810.23,28,0,4,0,0,10,1
2828,54,Other,46,8120.03,37,13,6,1,0,15,0
2829,50,Kutaisi,89,4858.43,100,7,7,0,0,5,0
2830,53,Batumi,11,2043.76,83,1,6,0,1,5,1
2831,20,Tbilisi,72,13313.45,32,14,7,0,0,0,0
2832,26,Rustavi,8,7061.44,28,33,3,0,0,0,0
2833,25,Kutaisi,97,13171.73,113,35,3,0,0,5,0
2834,50,Batumi,117,8787.78,78,0,4,0,1,10,1
2835,23,Rustavi,71,10112.88,22,20,6,1,0,5,0
2836,58,Rustavi,64,12063.92,105,41,7,1,1,10,0
2837,56,Other,102,9887.33,2,0,1,0,0,10,1
2838,21,Rustavi,21,5970.82,100,31,2,0,0,0,0
2839,30,Batumi,72,7704.5,119,19,1,0,0,5,0
2840,66,Batumi,115,12045.68,92,46,4,1,0,5,0
2841,19,Kutaisi,118,5604.75,44,35,4,0,0,5,0
2842,22,Kutaisi,63,5821.82,7,38,2,0,0,10,0
2843,61,Kutaisi,85,1435.35,85,29,4,1,0,5,0
2844,44,Rustavi,64,13718.77,116,6,4,1,0,10,0
2845,49,Rustavi,20,1365.54,28,21,6,0,0,10,0
2846,38,Other,8,9723.14,1,49,5,1,0,5,0
2847,25,Kutaisi,58,6197.92,104,44,7,1,1,10,0
2848,55,Tbilisi,46,6084.29,112,9,6,0,0,0,0
2849,25,Other,31,10193.28,49,7,2,0,0,0,0
2850,67,Tbilisi,114,1006.41,108,26,3,1,0,0,0
2851,20,Rustavi,93,8905.59,64,9,1,0,0,5,0
2852,71,Other,112,11580.48,107,13,3,0,0,0,0
2853,61,Other,9,12423.19,19,45,3,0,1,15,0
2854,20,Batumi,15,2557.96,51,10,5,1,1,5,0
2855,39,Rustavi,94,13461.29,84,5,1,1,0,5,0
2856,23,Rustavi,26,9842.19,36,20,3,0,0,0,0
2857,19,Other,10,13227.82,71,32,7,1,0,0,0
2858,40,Rustavi,29,7279.21,26,18,2,1,0,0,0
2859,61,Other,118,8130.5,46,38,1,1,0,5,0
2860,19,Batumi,80,13785.57,98,23,0,0,0,5,0
2861,55,Other,36,13498.64,5,17,5,0,0,5,0
2862,34,Rustavi,84,6722.41,59,34,7,0,0,5,0
2863,52,Rustavi,109,4116.19,44,42,3,0,0,10,0
2864,51,Other,118,5897.56,43,36,7,0,0,0,0
2865,40,Other,37,5816.46,82,18,7,1,0,10,1
2866,47,Other,86,4303.0,17,23,4,0,0,5,0
2867,69,Kutaisi,71,4028.69,119,33,1,1,0,5,0
2868,25,Rustavi,23,12915.94,64,21,0,0,1,0,0
2869,39,Rustavi,41,1047.93,24,3,4,0,1,5,1
2870,61,Kutaisi,104,10164.17,26,9,7,0,0,0,0
2871,53,Other,93,2592.3,6,1,0,0,0,15,1
2872,22,Batumi,80,5167.59,43,7,7,0,0,5,0
2873,30,Other,102,923.15,105,32,3,1,0,15,0
2874,46,Other,28,4049.6,28,37,7,0,0,5,0
2875,48,Kutaisi,48,11526.32,94,42,4,0,0,0,0
2876,64,Rustavi,38,13275.23,43,27,3,0,0,5,0
2877,74,Other,31,3322.91,106,9,4,0,0,0,0
2878,72,Rustavi,14,6953.22,35,44,1,0,1,15,0
2879,33,Tbilisi,117,7054.86,18,0,7,0,0,10,1
2880,59,Rustavi,97,13103.63,5,33,6,0,0,10,0
2881,47,Batumi,73,11441.99,24,2,2,1,0,5,0
2882,74,Batumi,91,7696.16,30,8,6,0,0,5,0
2883,72,Other,88,10061.21,8,4,2,1,0,15,1
2884,33,Rustavi,77,12710.33,83,41,6,0,0,0,0
2885,29,Other,90,143.08,73,9,0,1,0,10,0
2886,34,Kutaisi,29,6043.35,36,11,5,0,1,5,0
2887,33,Batumi,51,13608.65,26,17,4,0,0,15,1
2888,29,Other,49,11104.7,12,20,3,0,1,10,0
2889,25,Kutaisi,43,8142.62,40,20,5,1,0,15,0
2890,37,Other,92,7944.67,65,0,1,0,0,5,1
2891,20,Rustavi,92,5216.55,113,2,1,0,0,0,1
2892,33,Rustavi,72,7807.81,84,4,1,0,0,5,0
2893,47,Rustavi,87,9830.75,96,24,2,0,0,10,0
2894,62,Rustavi,93,6275.45,23,48,3,0,0,10,0
2895,40,Tbilisi,5,10712.3,116,7,1,0,0,0,0
2896,45,Kutaisi,42,12918.48,43,16,1,0,0,5,0
2897,68,Kutaisi,7,2320.27,105,8,6,0,0,0,0
2898,57,Rustavi,42,6773.21,97,31,0,0,0,10,0
2899,71,Tbilisi,36,6120.3,59,5,4,0,0,0,0
2900,22,Rustavi,105,10311.97,8,48,4,0,0,5,0
2901,37,Tbilisi,27,3748.01,1,39,7,1,0,0,1
2902,57,Rustavi,58,9603.76,118,20,4,0,0,0,0
2903,73,Batumi,46,13162.34,55,6,5,1,0,15,0
2904,61,Batumi,66,6271.97,29,6,6,0,0,0,0
2905,18,Other,25,13665.24,21,46,6,1,1,0,0
2906,74,Rustavi,73,14897.46,109,38,0,0,0,0,0
2907,47,Kutaisi,117,1591.38,74,26,2,0,0,5,0
2908,38,Other,27,3495.8,118,7,5,0,0,5,0
2909,37,Batumi,1,14255.7,106,8,0,1,0,0,0
2910,23,Rustavi,87,14374.92,80,27,1,0,0,5,0
2911,39,Other,74,1465.61,99,14,3,0,0,0,0
2912,35,Rustavi,42,224.98,12,1,5,0,0,10,1
2913,25,Batumi,52,2416.5,70,6,5,0,0,10,0
2914,56,Other,25,14940.19,15,46,1,0,1,15,0
2915,49,Batumi,54,2699.99,96,17,1,0,0,15,0
2916,50,Tbilisi,67,7538.21,44,21,3,0,0,0,0
2917,70,Batumi,6,12726.27,64,49,4,0,0,0,0
2918,33,Rustavi,58,306.02,10,9,5,1,0,10,1
2919,29,Kutaisi,70,9067.33,69,49,0,0,0,0,0
2920,55,Batumi,53,4155.38,19,32,2,0,0,0,0
2921,69,Kutaisi,66,12935.02,98,6,1,1,0,0,0
2922,51,Tbilisi,58,4251.92,107,2,1,0,0,5,0
2923,31,Other,82,10301.34,62,13,2,0,1,5,0
2924,53,Other,87,10113.29,100,43,0,1,0,0,0
2925,50,Kutaisi,2,3322.4,104,45,7,0,0,0,0
2926,40,Other,76,521.99,89,35,1,0,0,10,0
2927,67,Batumi,22,6138.74,11,12,2,1,1,0,0
2928,62,Kutaisi,37,4337.9,61,15,6,1,0,15,1
2929,19,Rustavi,20,12134.67,93,15,1,0,1,0,0
2930,58,Batumi,103,12005.46,91,4,4,0,0,5,1
2931,38,Batumi,24,6855.36,90,24,4,0,0,5,0
2932,19,Batumi,112,9097.68,41,37,1,0,0,0,0
2933,44,Rustavi,84,9063.89,82,37,6,0,0,5,0
2934,74,Tbilisi,65,12407.37,68,49,1,0,0,5,0
2935,26,Other,65,6375.04,57,37,7,1,0,10,1
2936,18,Kutaisi,81,4131.7,4,38,7,1,0,10,1
2937,28,Tbilisi,1,3975.52,104,47,4,0,0,0,0
2938,20,Kutaisi,117,8042.88,26,40,7,0,0,0,0
2939,69,Other,116,6737.22,27,25,6,0,1,0,0
2940,40,Rustavi,109,6601.81,25,12,7,0,1,0,0
2941,43,Batumi,94,1367.06,90,43,1,0,0,5,0
2942,21,Batumi,105,10779.06,115,25,6,1,1,15,0
2943,35,Rustavi,111,3206.05,48,0,0,0,0,5,0
2944,72,Tbilisi,3,2954.3,105,7,0,1,0,10,0
2945,23,Tbilisi,46,6191.37,20,3,3,0,0,5,0
2946,52,Kutaisi,55,3416.68,0,20,0,0,0,10,1
2947,39,Rustavi,75,8757.87,117,21,5,0,0,0,0
2948,60,Tbilisi,88,5571.95,91,36,6,0,0,10,0
2949,32,Rustavi,86,6733.68,111,48,5,1,0,10,0
2950,39,Other,64,8057.54,57,2,5,1,0,0,1
2951,54,Batumi,108,3053.03,78,18,1,0,1,0,0
2952,69,Batumi,45,2336.27,54,0,1,0,1,15,1
2953,59,Batumi,26,13206.33,80,28,2,0,0,10,0
2954,29,Rustavi,77,6505.86,25,22,6,1,0,0,0
2955,64,Rustavi,65,6181.4,83,32,5,1,0,5,0
2956,66,Kutaisi,24,534.18,24,40,5,0,0,5,0
2957,59,Batumi,74,7469.64,76,22,0,0,0,5,0
2958,55,Kutaisi,35,8312.55,32,4,4,0,0,0,0
2959,35,Batumi,24,8382.61,88,6,6,0,0,0,0
2960,62,Kutaisi,28,10605.47,71,5,4,0,0,5,0
2961,52,Kutaisi,100,2662.23,68,48,6,0,1,10,1
2962,47,Other,80,3783.35,5,21,6,1,1,10,0
2963,41,Kutaisi,104,12160.96,22,48,3,0,0,0,0
2964,59,Rustavi,16,14207.56,115,12,2,0,0,10,0
2965,47,Kutaisi,59,2038.99,29,11,4,1,1,0,0
2966,31,Batumi,81,7464.74,77,3,3,0,0,5,0
2967,23,Kutaisi,115,3212.64,53,7,0,0,0,15,0
2968,20,Tbilisi,54,901.1,86,36,2,0,0,5,0
2969,33,Batumi,79,4882.55,10,30,2,0,0,0,0
2970,24,Tbilisi,16,2155.31,30,36,5,0,1,0,0
2971,69,Batumi,15,10649.0,5,44,6,0,0,5,0
2972,31,Rustavi,98,8005.88,10,25,7,1,0,10,1
2973,26,Rustavi,11,2157.52,76,42,6,0,0,15,0
2974,32,Rustavi,65,138.62,11,7,1,1,0,10,0
2975,38,Tbilisi,79,12122.36,117,39,6,0,0,10,0
2976,52,Other,90,2642.92,65,32,6,1,0,10,0
2977,19,Batumi,115,9093.25,52,44,6,0,0,10,0
2978,44,Rustavi,68,5053.83,98,28,5,0,0,0,0
2979,19,Batumi,43,8782.29,118,4,0,0,0,15,1
2980,52,Tbilisi,69,4734.8,35,27,6,0,0,0,0
2981,35,Other,99,1304.09,16,39,7,0,0,15,1
2982,31,Tbilisi,13,3344.25,27,16,5,1,0,0,0
2983,37,Batumi,10,2820.88,91,22,7,0,0,10,0
2984,35,Other,75,6420.29,21,44,2,0,0,10,0
2985,27,Other,82,9874.26,101,8,5,0,0,15,0
2986,42,Tbilisi,98,3957.09,6,1,6,1,1,10,1
2987,19,Rustavi,103,181.05,14,31,3,0,0,0,0
2988,42,Batumi,41,7784.06,95,48,5,1,0,5,0
2989,71,Kutaisi,106,9086.39,10,30,4,1,0,0,0
2990,50,Kutaisi,50,14443.06,23,6,0,0,0,0,0
2991,53,Tbilisi,87,8842.06,66,29,0,0,0,0,0
2992,48,Batumi,71,7067.59,29,2,2,1,0,0,0
2993,31,Batumi,59,8601.02,69,8,5,0,0,5,0
2994,18,Tbilisi,39,13918.51,65,9,7,0,0,15,0
2995,63,Batumi,3,12425.67,60,45,7,1,0,15,0
2996,33,Rustavi,76,4844.68,77,49,2,1,0,0,0
2997,71,Tbilisi,7,3558.82,40,46,2,1,0,0,0
2998,63,Rustavi,49,3939.5,81,25,3,0,0,0,0
2999,69,Batumi,26,7566.32,50,0,1,0,1,0,0
3000,20,Tbilisi,33,11160.74,43,29,2,0,1,0,0
