FREQ,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value,Year,Month
M,GLP,Guadeloupe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.040703,2016,6
M,GLP,Guadeloupe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.048238,2016,6
M,GLP,Guadeloupe,FAO_CP_23014,Food price inflation,1.191567,2016,6
M,GMB,"Gambia, The",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.634627,2016,6
M,GMB,"Gambia, The",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.778347,2016,6
M,GMB,"Gambia, The",FAO_CP_23014,Food price inflation,8.261807,2016,6
M,GNB,Guinea-Bissau,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.791552,2016,6
M,GNB,Guinea-Bissau,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.03732,2016,6
M,GNB,Guinea-Bissau,FAO_CP_23014,Food price inflation,2.594869,2016,6
M,GNQ,Equatorial Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.491224,2016,6
M,GNQ,Equatorial Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.765696,2016,6
M,GNQ,Equatorial Guinea,FAO_CP_23014,Food price inflation,-5.821862,2016,6
M,GRC,Greece,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.124455,2016,6
M,GRC,Greece,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.66975,2016,6
M,GRC,Greece,FAO_CP_23014,Food price inflation,0.344773,2016,6
M,GRD,Grenada,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.34416,2016,6
M,GRD,Grenada,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.552265,2016,6
M,GRD,Grenada,FAO_CP_23014,Food price inflation,-2.605279,2016,6
M,GRL,Greenland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.900581,2016,6
M,GRL,Greenland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.005027,2016,6
M,GRL,Greenland,FAO_CP_23014,Food price inflation,3.357283,2016,6
M,GTM,Guatemala,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",104.283003,2016,6
M,GTM,Guatemala,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.864721,2016,6
M,GTM,Guatemala,FAO_CP_23014,Food price inflation,9.351928,2016,6
M,GUF,French Guiana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.071712,2016,6
M,GUF,French Guiana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.945623,2016,6
M,GUF,French Guiana,FAO_CP_23014,Food price inflation,1.00365,2016,6
M,GUM,Guam,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.181376,2016,6
M,GUM,Guam,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.916989,2016,6
M,GUM,Guam,FAO_CP_23014,Food price inflation,0.481541,2016,6
M,GUY,Guyana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.217872,2016,6
M,HKG,"Hong Kong SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.692244,2016,6
M,HKG,"Hong Kong SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.436572,2016,6
M,HKG,"Hong Kong SAR, China",FAO_CP_23014,Food price inflation,1.801802,2016,6
M,HND,Honduras,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.936933,2016,6
M,HND,Honduras,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.374031,2016,6
M,HND,Honduras,FAO_CP_23014,Food price inflation,1.20062,2016,6
M,HRV,Croatia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.0,2016,6
M,HRV,Croatia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.7,2016,6
M,HRV,Croatia,FAO_CP_23014,Food price inflation,-0.3,2016,6
M,HTI,Haiti,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",110.761409,2016,6
M,HTI,Haiti,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.566336,2016,6
M,HTI,Haiti,FAO_CP_23014,Food price inflation,15.205032,2016,6
M,HUN,Hungary,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.816604,2016,6
M,HUN,Hungary,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.666248,2016,6
M,HUN,Hungary,FAO_CP_23014,Food price inflation,-0.944032,2016,6
M,IDN,Indonesia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.220736,2016,6
M,IDN,Indonesia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.352806,2016,6
M,IDN,Indonesia,FAO_CP_23014,Food price inflation,7.764706,2016,6
M,IND,India,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",105.702449,2016,6
M,IND,India,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.211705,2016,6
M,IND,India,FAO_CP_23014,Food price inflation,7.462687,2016,6
M,IRL,Ireland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.067978,2016,6
M,IRL,Ireland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.073034,2016,6
M,IRL,Ireland,FAO_CP_23014,Food price inflation,-1.10011,2016,6
M,IRN,"Iran, Islamic Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.391487,2016,6
M,IRN,"Iran, Islamic Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.379376,2016,6
M,IRN,"Iran, Islamic Rep.",FAO_CP_23014,Food price inflation,5.031857,2016,6
M,IRQ,Iraq,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.950572,2016,6
M,IRQ,Iraq,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.576078,2016,6
M,IRQ,Iraq,FAO_CP_23014,Food price inflation,-1.219164,2016,6
M,ISL,Iceland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.926621,2016,6
M,ISL,Iceland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.183292,2016,6
M,ISL,Iceland,FAO_CP_23014,Food price inflation,1.538247,2016,6
M,ISR,Israel,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.771617,2016,6
M,ISR,Israel,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.850052,2016,6
M,ISR,Israel,FAO_CP_23014,Food price inflation,-2.016607,2016,6
M,ITA,Italy,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.9,2016,6
M,ITA,Italy,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.5,2016,6
M,ITA,Italy,FAO_CP_23014,Food price inflation,0.223683,2016,6
M,JAM,Jamaica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.923749,2016,6
M,JAM,Jamaica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.220047,2016,6
M,JAM,Jamaica,FAO_CP_23014,Food price inflation,5.740378,2016,6
M,JOR,Jordan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",98.627164,2016,6
M,JOR,Jordan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.478979,2016,6
M,JOR,Jordan,FAO_CP_23014,Food price inflation,-5.173642,2016,6
M,JPN,Japan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.873252,2016,6
M,JPN,Japan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.2614,2016,6
M,JPN,Japan,FAO_CP_23014,Food price inflation,1.221923,2016,6
M,KAZ,Kazakhstan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.253302,2016,6
M,KAZ,Kazakhstan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.100263,2016,6
M,KAZ,Kazakhstan,FAO_CP_23014,Food price inflation,15.359084,2016,6
M,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.389016,2016,6
M,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",110.612932,2016,6
M,KEN,Kenya,FAO_CP_23014,Food price inflation,8.891537,2016,6
M,KGZ,Kyrgyz Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.153663,2016,6
M,KGZ,Kyrgyz Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.704521,2016,6
M,KGZ,Kyrgyz Republic,FAO_CP_23014,Food price inflation,-5.559049,2016,6
M,KHM,Cambodia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.18329,2016,6
M,KHM,Cambodia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",106.023812,2016,6
M,KHM,Cambodia,FAO_CP_23014,Food price inflation,6.360534,2016,6
M,KIR,Kiribati,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.485999,2016,6
M,KIR,Kiribati,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.034817,2016,6
M,KIR,Kiribati,FAO_CP_23014,Food price inflation,1.846536,2016,6
M,KNA,St. Kitts and Nevis,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.383285,2016,6
M,KNA,St. Kitts and Nevis,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.923979,2016,6
M,KNA,St. Kitts and Nevis,FAO_CP_23014,Food price inflation,-3.930468,2016,6
M,KOR,"Korea, Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.79095,2016,6
M,KOR,"Korea, Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.662851,2016,6
M,KOR,"Korea, Rep.",FAO_CP_23014,Food price inflation,-0.826241,2016,6
M,KWT,Kuwait,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.129261,2016,6
M,KWT,Kuwait,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.982583,2016,6
M,KWT,Kuwait,FAO_CP_23014,Food price inflation,1.195219,2016,6
M,LAO,Lao PDR,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.847905,2016,6
M,LAO,Lao PDR,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.582501,2016,6
M,LAO,Lao PDR,FAO_CP_23014,Food price inflation,4.402666,2016,6
M,LBN,Lebanon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.210851,2016,6
M,LBN,Lebanon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.049138,2016,6
M,LBN,Lebanon,FAO_CP_23014,Food price inflation,-1.010607,2016,6
M,LBR,Liberia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",108.872636,2016,6
M,LBR,Liberia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.244288,2016,6
M,LBR,Liberia,FAO_CP_23014,Food price inflation,4.084514,2016,6
M,LBY,Libya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",122.82462,2016,6
M,LBY,Libya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.41577,2016,6
M,LBY,Libya,FAO_CP_23014,Food price inflation,35.277778,2016,6
M,LCA,St. Lucia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.329326,2016,6
M,LCA,St. Lucia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.340357,2016,6
M,LCA,St. Lucia,FAO_CP_23014,Food price inflation,-2.017959,2016,6
M,LKA,Sri Lanka,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.08467,2016,6
M,LKA,Sri Lanka,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.557552,2016,6
M,LKA,Sri Lanka,FAO_CP_23014,Food price inflation,7.594937,2016,6
M,LSO,Lesotho,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",107.618944,2016,6
M,LSO,Lesotho,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.588665,2016,6
M,LSO,Lesotho,FAO_CP_23014,Food price inflation,13.748984,2016,6
M,LTU,Lithuania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.3439,2016,6
M,LTU,Lithuania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.4273,2016,6
M,LTU,Lithuania,FAO_CP_23014,Food price inflation,0.945186,2016,6
M,LUX,Luxembourg,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.66,2016,6
M,LUX,Luxembourg,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.72,2016,6
M,LUX,Luxembourg,FAO_CP_23014,Food price inflation,1.476457,2016,6
M,LVA,Latvia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.5643,2016,6
M,LVA,Latvia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.1574,2016,6
M,LVA,Latvia,FAO_CP_23014,Food price inflation,0.179151,2016,6
M,MAC,"Macao SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.433609,2016,6
M,MAC,"Macao SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.62958,2016,6
M,MAC,"Macao SAR, China",FAO_CP_23014,Food price inflation,2.569941,2016,6
M,MAR,Morocco,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.113665,2016,6
M,MAR,Morocco,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.807924,2016,6
M,MAR,Morocco,FAO_CP_23014,Food price inflation,4.66067,2016,6
M,MDA,Moldova,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.126166,2016,6
M,MDA,Moldova,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.640202,2016,6
M,MDA,Moldova,FAO_CP_23014,Food price inflation,7.682602,2016,6
M,MDG,Madagascar,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",105.635745,2016,6
M,MDG,Madagascar,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",106.085442,2016,6
M,MDG,Madagascar,FAO_CP_23014,Food price inflation,6.291979,2016,6
M,MDV,Maldives,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.79685,2016,6
M,MDV,Maldives,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.141899,2016,6
M,MDV,Maldives,FAO_CP_23014,Food price inflation,-2.378928,2016,6
M,MEX,Mexico,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.907234,2016,6
M,MEX,Mexico,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.401339,2016,6
M,MEX,Mexico,FAO_CP_23014,Food price inflation,4.151367,2016,6
M,MKD,North Macedonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.138333,2016,6
M,MKD,North Macedonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.045492,2016,6
M,MKD,North Macedonia,FAO_CP_23014,Food price inflation,-2.286829,2016,6
M,MLI,Mali,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.681725,2016,6
M,MLI,Mali,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.272842,2016,6
M,MLI,Mali,FAO_CP_23014,Food price inflation,-2.711453,2016,6
M,MLT,Malta,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.88677,2016,6
M,MLT,Malta,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.13356,2016,6
M,MLT,Malta,FAO_CP_23014,Food price inflation,2.91216,2016,6
M,MMR,Myanmar,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",107.710811,2016,6
M,MMR,Myanmar,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",106.687944,2016,6
M,MMR,Myanmar,FAO_CP_23014,Food price inflation,7.725061,2016,6
M,MNE,Montenegro,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.415029,2016,6
M,MNE,Montenegro,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.897023,2016,6
M,MNE,Montenegro,FAO_CP_23014,Food price inflation,-1.664522,2016,6
M,MNG,Mongolia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.492992,2016,6
M,MNG,Mongolia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.375784,2016,6
M,MNG,Mongolia,FAO_CP_23014,Food price inflation,-0.481696,2016,6
M,MOZ,Mozambique,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.258954,2016,6
M,MOZ,Mozambique,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",123.369496,2016,6
M,MOZ,Mozambique,FAO_CP_23014,Food price inflation,28.175386,2016,6
M,MRT,Mauritania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.666287,2016,6
M,MRT,Mauritania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.385468,2016,6
M,MRT,Mauritania,FAO_CP_23014,Food price inflation,3.417209,2016,6
M,MSR,Montserrat,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.358598,2016,6
M,MSR,Montserrat,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.212052,2016,6
M,MSR,Montserrat,FAO_CP_23014,Food price inflation,0.270666,2016,6
M,MTQ,Martinique,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.961513,2016,6
M,MTQ,Martinique,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.014195,2016,6
M,MTQ,Martinique,FAO_CP_23014,Food price inflation,1.088929,2016,6
M,MUS,Mauritius,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.145446,2016,6
M,MUS,Mauritius,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.700885,2016,6
M,MUS,Mauritius,FAO_CP_23014,Food price inflation,3.925234,2016,6
M,MWI,Malawi,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.263079,2016,6
M,MWI,Malawi,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",116.370203,2016,6
M,MWI,Malawi,FAO_CP_23014,Food price inflation,27.725183,2016,6
M,MYS,Malaysia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.77581,2016,6
M,MYS,Malaysia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.897124,2016,6
M,MYS,Malaysia,FAO_CP_23014,Food price inflation,4.201681,2016,6
M,NAC,North America,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.711358,2016,6
M,NAC,North America,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.60863,2016,6
M,NAC,North America,FAO_CP_23014,Food price inflation,-1.139109,2016,6
M,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.721043,2016,6
M,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",111.031687,2016,6
M,NAM,Namibia,FAO_CP_23014,Food price inflation,11.306324,2016,6
M,NCL,New Caledonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.424842,2016,6
M,NCL,New Caledonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.430107,2016,6
M,NCL,New Caledonia,FAO_CP_23014,Food price inflation,1.648805,2016,6
M,NER,Niger,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.068178,2016,6
M,NER,Niger,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",106.384849,2016,6
M,NER,Niger,FAO_CP_23014,Food price inflation,4.577823,2016,6
M,NGA,Nigeria,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.547587,2016,6
M,NGA,Nigeria,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",115.242344,2016,6
M,NGA,Nigeria,FAO_CP_23014,Food price inflation,15.18763,2016,6
M,NIC,Nicaragua,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.796881,2016,6
M,NIC,Nicaragua,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.196503,2016,6
M,NIC,Nicaragua,FAO_CP_23014,Food price inflation,1.881234,2016,6
M,NLD,Netherlands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.26,2016,6
M,NLD,Netherlands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.54,2016,6
M,NLD,Netherlands,FAO_CP_23014,Food price inflation,1.560312,2016,6
M,NOR,Norway,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.8,2016,6
M,NOR,Norway,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.1,2016,6
M,NOR,Norway,FAO_CP_23014,Food price inflation,2.383317,2016,6
M,NPL,Nepal,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",108.538132,2016,6
M,NPL,Nepal,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.561037,2016,6
M,NPL,Nepal,FAO_CP_23014,Food price inflation,11.869436,2016,6
M,NZL,New Zealand,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.486728,2016,6
M,NZL,New Zealand,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",99.756095,2016,6
M,NZL,New Zealand,FAO_CP_23014,Food price inflation,-1.122544,2016,6
M,OMN,Oman,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.590839,2016,6
M,OMN,Oman,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.471598,2016,6
M,OMN,Oman,FAO_CP_23014,Food price inflation,-1.637765,2016,6
M,PAK,Pakistan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.550007,2016,6
M,PAK,Pakistan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.320307,2016,6
M,PAK,Pakistan,FAO_CP_23014,Food price inflation,1.24283,2016,6
M,PAN,Panama,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",100.812463,2016,6
M,PAN,Panama,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.098416,2016,6
M,PAN,Panama,FAO_CP_23014,Food price inflation,1.287129,2016,6
M,PER,Peru,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.2899,2016,6
M,PER,Peru,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.573371,2016,6
M,PER,Peru,FAO_CP_23014,Food price inflation,3.086747,2016,6
M,PHL,Philippines,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.199365,2016,6
M,PHL,Philippines,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.260466,2016,6
M,PHL,Philippines,FAO_CP_23014,Food price inflation,1.912568,2016,6
M,PLW,Palau,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",98.365601,2016,6
M,PLW,Palau,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.580264,2016,6
M,PLW,Palau,FAO_CP_23014,Food price inflation,-5.205279,2016,6
M,PNG,Papua New Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.234029,2016,6
M,PNG,Papua New Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.533447,2016,6
M,PNG,Papua New Guinea,FAO_CP_23014,Food price inflation,6.35514,2016,6
M,POL,Poland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.552874,2016,6
M,POL,Poland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.691258,2016,6
M,POL,Poland,FAO_CP_23014,Food price inflation,0.999231,2016,6
M,PRI,Puerto Rico,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.931059,2016,6
M,PRI,Puerto Rico,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.351495,2016,6
M,PRI,Puerto Rico,FAO_CP_23014,Food price inflation,1.976294,2016,6
M,PRT,Portugal,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",101.32272,2016,6
M,PRT,Portugal,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.412059,2016,6
M,PRT,Portugal,FAO_CP_23014,Food price inflation,1.012825,2016,6
M,PRY,Paraguay,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",104.40286,2016,6
M,PRY,Paraguay,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.005682,2016,6
M,PRY,Paraguay,FAO_CP_23014,Food price inflation,6.934058,2016,6
M,PSE,West Bank and Gaza,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.775841,2016,6
M,PSE,West Bank and Gaza,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.966406,2016,6
